,Unnamed: 0,policy_id,customer_gender_male,customer_education,incident_type_collision,fraud,num_injuries,policy_liability,customer_gender_female,incident_severity,authorities_contacted_fire,collision_type_front,incident_type_theft,authorities_contacted_none,collision_type_rear,policy_state_or,policy_annual_premium,policy_state_az,incident_type_breakin,collision_type_na,driver_relationship_na,num_witnesses,months_as_customer,policy_state_nv,policy_state_id,incident_hour,incident_month,authorities_contacted_ambulance,driver_relationship_spouse,incident_day,policy_state_ca,driver_relationship_child,total_claim_amount,vehicle_claim,injury_claim,num_claims_past_year,customer_age,auto_year,police_report_available,incident_dow,num_vehicles_involved,num_insurers_past_5_years,collision_type_side,driver_relationship_self,policy_state_wa,policy_deductable,driver_relationship_other,authorities_contacted_police
120,120,4733,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2700,0,1,1,1,0,74,0,0,11,6,0,0,25,1,0,13731.0,4931.0,8800.0,0,42,2016,0,1,1,1,0,0,0,750,0,1
121,121,3097,1,3,1,0,1,2,0,1,0,1,0,0,0,0,3000,0,0,0,0,0,70,0,0,9,8,0,0,16,1,0,29357.0,19357.0,10000.0,0,41,2017,0,4,2,1,0,0,0,750,1,1
122,122,1615,1,2,1,0,0,1,0,0,0,1,0,0,0,0,3000,1,0,0,0,3,89,0,0,15,7,0,0,30,0,1,14447.0,10447.0,4000.0,0,31,2018,1,1,3,1,0,0,0,750,0,1
123,123,1728,1,4,0,0,0,1,0,0,0,0,0,0,0,0,3000,0,1,1,1,0,198,0,0,16,1,0,0,3,1,0,16258.0,11058.0,5200.0,0,41,2016,0,3,1,1,0,0,0,750,0,1
124,124,1779,1,1,0,1,0,1,0,0,0,0,0,0,0,0,3000,0,1,1,1,0,64,0,0,2,10,0,0,9,1,0,38890.0,11590.0,27300.0,0,42,2016,0,2,1,1,0,0,0,750,0,1
125,125,132,1,1,0,0,0,2,0,1,0,0,0,0,0,0,3000,0,1,1,1,0,210,0,0,2,3,0,0,13,1,0,52328.0,21328.0,31000.0,1,60,2020,0,2,1,1,0,0,0,750,0,1
126,126,3513,0,3,1,0,0,1,1,0,0,1,0,1,0,1,3000,0,0,0,0,0,160,0,0,8,1,0,0,25,0,0,12927.0,4327.0,8600.0,0,37,2013,0,4,1,1,0,1,0,750,0,0
127,127,3554,1,4,0,0,0,1,0,0,0,0,0,0,0,1,3000,0,1,1,1,0,64,0,0,16,10,0,0,2,0,0,160591.0,17891.0,142700.0,0,31,2020,0,2,1,1,0,0,0,750,0,1
128,128,3591,0,3,1,0,0,2,1,0,0,0,0,1,1,0,3000,0,0,0,0,2,130,0,0,14,7,0,1,20,1,0,21878.0,12978.0,8900.0,0,31,2019,0,5,2,1,0,0,0,750,0,0
129,129,1974,1,3,1,0,0,1,0,0,0,1,0,1,0,0,3000,0,0,0,0,0,130,0,0,4,2,0,1,26,1,0,15631.0,13331.0,2300.0,0,49,2015,0,1,1,1,0,0,0,750,0,0
130,130,634,1,4,1,0,2,0,0,2,0,1,0,0,0,0,3000,0,0,0,0,3,5,0,0,20,5,0,0,12,1,0,48194.0,36094.0,12100.0,0,29,2020,1,6,4,3,0,1,0,750,0,1
131,131,2526,0,1,1,0,0,0,0,1,0,1,0,0,0,0,3000,0,0,0,0,0,70,0,0,3,3,0,0,13,1,0,25860.0,19460.0,6400.0,0,47,2019,1,2,2,1,0,1,0,750,0,1
132,132,964,0,4,1,0,0,0,1,0,0,1,0,1,0,0,3000,0,0,0,0,0,67,0,0,2,7,0,0,9,1,0,22531.0,14031.0,8500.0,0,40,2014,0,1,2,1,0,1,0,750,0,0
133,133,2985,1,3,1,0,0,0,0,0,0,1,0,1,0,0,3000,0,0,0,0,0,208,0,0,0,10,0,0,6,1,0,24330.0,6330.0,18000.0,0,50,2014,0,6,2,1,0,1,0,750,0,0
134,134,3119,1,3,1,0,0,0,0,1,0,0,0,0,0,0,2350,0,0,0,0,3,18,0,0,7,11,0,1,4,1,0,13432.0,7032.0,6400.0,0,43,2007,1,0,4,1,1,0,0,750,0,1
135,135,4976,0,2,1,0,2,1,1,2,0,0,0,0,1,0,2700,0,0,0,0,2,141,0,0,20,6,0,0,22,0,0,19220.0,7320.0,11900.0,0,55,2005,1,5,4,1,0,1,1,750,0,1
136,136,36,0,3,0,0,0,0,1,1,0,0,1,0,0,0,3000,0,0,1,1,0,47,0,0,12,6,0,0,5,1,0,71552.0,12952.0,58600.0,0,35,2017,0,2,1,3,0,0,0,750,0,1
137,137,204,1,0,1,0,1,3,0,2,0,0,0,0,1,0,3000,0,0,0,0,3,19,0,0,6,5,0,0,25,1,1,53529.0,35729.0,17800.0,0,20,2016,0,5,2,2,0,0,0,750,0,1
138,138,3707,0,1,1,0,0,2,1,2,0,1,0,0,0,0,3000,0,0,0,0,1,98,0,0,14,3,0,0,7,1,0,30361.0,24961.0,5400.0,0,52,2014,1,3,3,1,0,1,0,750,0,1
139,139,2094,0,4,1,0,0,0,1,0,0,1,0,0,0,0,3000,0,0,0,0,2,115,0,0,14,1,0,0,28,1,0,38043.0,19043.0,19000.0,0,46,2014,1,0,3,1,0,1,0,750,0,1
140,140,3905,1,4,1,0,0,1,0,1,0,1,0,0,0,1,3000,0,0,0,0,0,22,0,0,22,11,0,0,18,0,0,20102.0,16902.0,3200.0,0,50,2019,0,0,2,3,0,1,0,750,0,1
141,141,2177,1,3,1,0,1,2,0,2,0,0,0,0,0,0,3000,0,0,0,0,3,43,0,0,12,6,0,0,2,1,0,97694.0,36894.0,60800.0,0,47,2020,1,6,3,2,1,1,0,750,0,1
142,142,3938,0,0,0,0,0,2,0,1,0,0,1,0,0,1,2800,0,0,1,1,0,40,0,0,6,11,0,0,15,0,0,39844.0,20344.0,19500.0,0,27,2017,0,4,1,1,0,0,0,750,0,1
143,143,2438,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,1,1,1,0,208,0,0,8,1,0,0,12,1,0,34378.0,13078.0,21300.0,0,55,2019,0,5,1,1,0,0,0,750,0,1
144,144,889,1,1,0,0,0,0,0,1,0,0,1,0,0,0,3000,0,0,1,1,0,42,0,0,8,11,0,0,8,1,0,36742.0,24142.0,12600.0,0,43,2017,0,4,1,1,0,0,0,750,0,1
145,145,4762,1,1,0,0,0,1,0,1,0,0,1,0,0,0,3000,1,0,1,1,0,18,0,0,19,9,0,0,2,0,0,36390.0,12590.0,23800.0,0,22,2017,0,0,1,2,0,0,0,750,0,1
146,146,4791,0,4,0,0,0,0,1,0,0,0,0,0,0,0,3000,0,1,1,1,0,74,0,0,5,4,0,0,6,1,0,24607.0,17507.0,7100.0,0,31,2020,0,5,1,1,0,0,0,750,0,1
147,147,1798,1,2,1,0,1,1,0,1,0,0,0,0,0,0,3000,0,0,0,0,2,32,0,0,9,3,0,0,19,1,0,26041.0,21441.0,4600.0,0,40,2020,1,1,2,4,1,1,0,750,0,1
148,148,3747,0,2,1,0,0,2,1,1,0,1,0,0,0,0,3000,0,0,0,0,1,244,0,0,11,7,0,0,13,1,0,22364.0,18564.0,3800.0,0,55,2017,1,5,2,1,0,1,0,750,0,1
149,149,511,0,3,1,0,0,1,1,2,1,1,0,0,0,0,2950,0,0,0,0,2,54,0,0,14,10,0,1,31,0,0,28025.0,21525.0,6500.0,0,28,2013,0,3,2,1,0,0,1,750,0,0
150,150,3994,1,1,1,1,0,2,0,0,0,1,0,1,0,1,3000,0,0,0,0,1,22,0,0,5,8,0,1,30,0,0,18366.0,7766.0,10600.0,0,20,2013,0,4,2,5,0,0,0,750,0,0
151,151,4138,0,3,0,0,0,0,1,0,0,0,0,0,0,0,3000,0,1,1,1,0,15,0,0,7,4,0,0,20,1,0,16184.0,7784.0,8400.0,0,20,2013,0,5,1,2,0,0,0,750,0,1
152,152,1075,1,4,1,0,0,0,0,0,0,1,0,0,0,0,3000,0,0,0,0,2,150,0,0,15,7,0,0,18,1,0,16105.0,2005.0,14100.0,0,45,2014,1,3,3,1,0,1,0,750,0,1
153,153,2674,0,1,0,0,0,2,1,0,0,0,0,0,0,0,3000,1,1,1,1,0,30,0,0,12,12,0,0,29,0,0,22336.0,7836.0,14500.0,0,49,2013,0,6,1,3,0,0,0,750,0,1
154,154,1174,1,3,1,0,1,1,0,2,1,1,0,0,0,0,3000,0,0,0,0,0,35,0,0,18,8,0,0,16,1,0,47152.0,32552.0,14600.0,0,31,2016,0,4,2,2,0,1,0,750,0,0
155,155,2808,1,1,1,0,0,2,0,1,0,1,0,0,0,0,3000,0,0,0,0,1,77,0,0,15,1,0,0,18,1,0,19137.0,17337.0,1800.0,0,47,2015,1,4,2,1,0,1,0,750,0,1
156,156,2843,0,3,1,0,4,1,1,1,0,0,0,0,0,0,3000,0,0,0,0,2,129,0,0,8,10,0,1,17,0,0,25254.0,13154.0,12100.0,0,57,2015,1,3,3,1,1,0,1,750,0,1
157,157,1403,0,2,1,0,0,0,1,1,0,1,0,0,0,0,3000,0,0,0,0,2,66,0,0,12,9,0,0,3,1,0,28928.0,18628.0,10300.0,0,39,2018,1,1,2,1,0,1,0,750,0,1
158,158,3405,1,4,0,0,1,1,0,1,0,0,1,0,0,0,2900,0,0,1,1,0,103,0,0,8,12,0,0,22,1,0,22679.0,19579.0,3100.0,0,37,2014,0,6,1,1,0,0,0,750,0,1
159,159,4254,1,3,1,0,0,0,0,1,0,0,0,0,1,0,2950,0,0,0,0,1,86,0,0,6,12,0,0,10,1,0,18179.0,10179.0,8000.0,0,34,2008,0,1,2,1,0,1,0,750,0,1
160,160,4568,0,1,1,0,0,0,1,0,0,1,0,1,0,0,3000,0,0,0,0,2,80,0,0,1,2,0,0,21,1,0,30660.0,7560.0,23100.0,0,33,2014,0,3,2,1,0,1,0,750,0,0
161,161,2797,1,3,1,0,4,0,0,2,0,0,0,0,0,0,2750,0,0,0,0,1,51,0,0,7,1,0,0,23,1,0,97792.0,24992.0,72800.0,0,66,2018,0,2,2,1,1,1,0,750,0,1
162,162,1280,0,3,1,0,2,0,1,1,0,1,0,0,0,0,3000,0,0,0,0,2,42,0,0,18,12,0,0,30,1,0,38227.0,19627.0,18600.0,0,28,2016,1,0,2,3,0,1,0,750,0,1
163,163,3044,1,3,1,1,0,0,0,2,1,0,0,0,0,0,3000,0,0,0,0,0,127,0,0,20,4,0,0,29,1,0,45534.0,36334.0,9200.0,0,60,2016,0,0,2,1,1,1,0,750,0,0
164,164,3164,0,3,1,0,0,2,1,1,0,1,0,0,0,0,2750,1,0,0,0,0,109,0,0,6,11,0,0,14,0,0,22870.0,10770.0,12100.0,0,68,2015,0,3,1,1,0,1,0,750,0,1
165,165,1601,0,3,1,0,1,0,1,2,1,1,0,0,0,0,3000,0,0,0,0,0,126,0,0,20,12,0,0,11,1,0,57028.0,41928.0,15100.0,0,40,2020,0,2,2,1,0,1,0,750,0,0
166,166,32,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3000,0,1,1,1,0,22,0,0,14,2,0,0,9,1,0,23400.0,1000.0,22400.0,0,47,2003,0,5,1,2,0,0,0,750,0,1
167,167,3494,0,4,0,0,0,1,1,0,0,0,0,0,0,0,3000,0,1,1,1,0,175,0,0,3,1,0,0,18,0,0,23000.0,17800.0,5200.0,0,47,2020,0,4,1,1,0,0,1,750,0,1
168,168,1864,1,1,1,0,0,0,0,1,0,0,0,0,1,0,3000,0,0,0,0,2,66,0,0,13,10,0,0,6,1,0,55787.0,25987.0,29800.0,1,30,2017,1,6,4,1,0,1,0,750,0,1
169,169,1970,0,1,1,0,4,1,1,2,0,1,0,0,0,0,2950,0,0,0,0,2,188,0,0,5,5,0,0,19,0,0,27818.0,20418.0,7400.0,0,60,2013,1,6,3,1,0,1,1,750,0,1
170,170,3785,0,1,1,0,1,1,1,2,0,0,0,0,0,0,3000,0,0,0,0,2,68,0,0,18,3,0,0,19,1,0,53531.0,17531.0,36000.0,1,60,2012,1,1,3,1,1,1,0,750,0,1
171,171,2334,0,1,1,0,0,0,1,0,0,1,0,1,0,0,3000,0,0,0,0,0,1,0,0,13,1,0,0,8,1,0,33436.0,7036.0,26400.0,0,22,2019,0,1,2,5,0,0,0,750,1,0
172,172,920,1,3,1,0,0,2,0,0,0,1,0,1,0,0,3000,0,0,0,0,1,39,0,0,12,12,0,0,6,1,0,23550.0,20150.0,3400.0,0,29,2018,0,4,2,1,0,1,0,750,0,0
173,173,2659,1,4,1,0,0,1,0,0,0,1,0,1,0,0,3000,1,0,0,0,0,58,0,0,4,1,0,0,26,0,0,12201.0,8101.0,4100.0,0,50,2016,0,5,1,2,0,1,0,750,0,0
174,174,1342,0,4,1,0,2,1,1,2,0,0,0,0,0,0,3000,0,0,0,0,2,28,0,0,23,11,0,0,27,0,0,100781.0,39481.0,61300.0,0,37,2019,1,2,4,4,1,1,1,750,0,1
175,175,4796,1,4,1,0,1,2,0,0,0,0,0,0,1,0,2800,0,0,0,0,0,37,0,0,17,8,0,0,7,1,0,15584.0,9284.0,6300.0,0,24,2020,1,2,2,1,0,1,0,750,0,1
176,176,4834,1,4,1,0,1,2,0,1,0,0,0,0,1,0,2650,1,0,0,0,1,174,0,0,19,4,0,0,18,0,0,16892.0,13592.0,3300.0,0,68,2015,0,3,2,1,0,1,0,750,0,1
177,177,3089,1,3,1,1,0,0,0,1,0,0,0,0,0,0,2650,0,0,0,0,0,121,0,0,3,8,0,0,1,1,0,43517.0,15617.0,27900.0,0,48,2019,0,3,1,1,1,1,0,750,0,1
178,178,2051,0,3,1,0,1,2,1,1,0,0,0,0,0,0,3000,0,0,0,0,3,135,0,0,2,5,0,0,26,1,0,19705.0,15405.0,4300.0,0,69,2017,1,6,3,1,1,1,0,750,0,1
179,179,459,0,4,1,0,1,1,1,2,0,0,0,0,1,0,3000,0,0,0,0,0,72,0,0,8,10,0,0,6,0,0,44000.0,30700.0,13300.0,0,34,2016,1,6,2,1,0,0,1,750,1,1
180,180,3977,0,4,1,0,0,2,1,0,0,0,0,1,0,0,3000,0,0,0,0,2,154,0,0,15,5,0,0,5,1,0,53961.0,9461.0,44500.0,0,34,2010,0,6,2,1,1,1,0,750,0,0
181,181,2947,1,1,1,0,1,0,0,1,0,1,0,0,0,0,2800,0,0,0,0,1,41,0,0,1,3,0,0,14,1,0,19296.0,13196.0,6100.0,0,62,2015,1,3,3,3,0,1,0,750,0,1
182,182,2972,0,2,1,0,4,2,1,2,0,0,0,0,1,0,3000,0,0,0,0,1,192,0,0,23,5,0,1,1,1,0,57670.0,21370.0,36300.0,0,60,2010,1,2,3,1,0,0,0,750,0,1
183,183,1565,0,1,0,0,0,1,1,1,0,0,1,0,0,0,3000,0,0,1,1,0,159,0,0,12,9,0,0,12,0,0,29289.0,9889.0,19400.0,0,59,2008,0,3,1,1,0,0,1,750,0,1
184,184,1753,0,2,1,0,1,0,1,2,0,1,0,0,0,0,3000,0,0,0,0,0,57,0,0,11,8,0,0,6,1,0,68724.0,43424.0,25300.0,0,47,2019,0,1,2,2,0,1,0,750,0,1
185,185,3431,0,3,0,0,0,2,1,0,0,0,0,0,0,0,3000,0,1,1,1,0,97,0,0,3,11,0,0,11,1,0,21776.0,4776.0,17000.0,0,33,2019,0,0,1,1,0,0,0,750,0,1
186,186,3658,1,3,1,0,1,2,0,2,1,1,0,0,0,0,3000,0,0,0,0,0,37,0,0,3,8,0,0,25,0,0,40905.0,32305.0,8600.0,0,25,2017,0,6,2,2,0,1,1,750,0,0
187,187,3853,0,1,1,0,2,2,0,2,0,1,0,0,0,0,2600,0,0,0,0,1,132,0,1,13,10,0,0,6,0,0,42740.0,36540.0,6200.0,0,54,2015,1,6,4,1,0,1,0,750,0,1
188,188,3897,1,1,1,0,0,3,0,0,0,0,0,1,1,0,3000,0,0,0,0,0,45,0,0,8,7,0,0,6,1,0,18870.0,8470.0,10400.0,1,44,2015,0,5,1,3,0,1,0,750,0,0
189,189,4127,0,4,1,0,0,0,1,0,0,0,0,0,1,0,3000,0,0,0,0,0,92,0,0,15,8,0,0,16,1,0,16608.0,14608.0,2000.0,0,44,2020,1,4,3,1,0,0,0,750,1,1
190,190,804,0,3,1,0,1,0,1,2,1,1,0,0,0,0,3000,0,0,0,0,0,13,0,0,13,7,0,0,16,1,0,41492.0,29192.0,12300.0,0,21,2016,0,1,2,5,0,1,0,750,0,0
191,191,808,0,1,1,0,0,3,1,0,0,0,0,1,1,0,2550,0,0,0,0,0,167,0,0,21,10,0,0,27,1,0,23518.0,11218.0,12300.0,0,48,2015,0,6,1,1,0,1,0,750,0,0
192,192,828,1,3,1,0,1,1,0,2,0,0,0,0,0,0,3000,0,0,0,0,1,24,1,0,19,8,0,0,17,0,0,48726.0,26626.0,22100.0,0,48,2012,1,5,3,3,1,1,0,750,0,1
193,193,4564,0,4,0,0,0,1,0,0,0,0,0,0,0,0,3000,0,1,1,1,0,67,1,0,17,3,0,0,4,0,0,15513.0,7213.0,8300.0,0,67,2016,0,0,1,1,0,0,0,750,0,1
194,194,2970,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2650,0,0,0,0,1,190,0,0,10,11,1,0,15,1,0,27016.0,13316.0,13700.0,0,49,2012,0,4,2,1,0,1,0,750,0,0
195,195,1517,0,1,1,0,0,2,1,1,0,0,0,0,0,0,2500,0,0,0,0,0,127,0,0,22,5,0,0,9,1,0,29262.0,16662.0,12600.0,0,60,2016,0,3,2,1,1,1,0,750,0,1
196,196,1778,1,1,1,0,1,2,0,2,0,1,0,0,0,0,2750,0,0,0,0,3,208,0,0,6,4,0,0,1,1,0,66772.0,24572.0,42200.0,0,64,2015,1,0,3,1,0,1,0,750,0,1
197,197,3868,0,1,1,0,4,0,1,2,0,0,0,0,1,0,2600,0,0,0,0,5,233,0,0,11,2,0,0,26,1,0,40260.0,33060.0,7200.0,0,58,2019,1,1,4,1,0,1,0,750,0,1
198,198,825,0,1,1,0,0,1,0,0,0,0,0,1,0,0,3000,0,0,0,0,1,66,0,1,14,3,0,0,16,0,0,18832.0,4732.0,14100.0,0,70,2012,0,5,2,1,1,1,0,750,0,0
199,199,4224,0,1,0,0,0,1,1,1,0,0,1,0,0,0,2500,0,0,1,1,0,19,0,0,0,1,0,0,2,1,0,48275.0,11875.0,36400.0,0,19,2010,0,2,1,2,0,0,0,750,0,1
200,200,4364,1,3,1,0,0,0,0,0,0,1,0,0,0,0,3000,0,0,0,0,1,39,0,0,10,9,0,1,10,1,0,23914.0,11014.0,12900.0,0,34,2015,1,1,3,1,0,0,0,750,0,1
201,201,4455,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,1,1,1,0,165,0,0,12,3,0,0,28,1,0,54802.0,15502.0,39300.0,0,35,2020,0,3,1,1,0,0,0,750,0,1
202,202,4524,1,4,1,0,0,3,0,0,0,1,0,1,0,0,3000,0,0,0,0,0,58,0,0,17,6,0,0,7,1,0,21948.0,11848.0,10100.0,0,48,2012,0,4,1,1,0,1,0,750,0,0
203,203,4837,1,3,1,1,0,0,0,0,0,1,0,1,0,0,3000,0,0,0,0,0,1,0,0,13,7,0,0,11,1,0,78615.0,19215.0,59400.0,0,28,2017,0,3,2,3,0,1,0,750,0,0
204,204,1457,0,1,1,0,0,0,1,0,0,1,0,0,0,0,2950,0,0,0,0,1,62,0,0,19,11,0,0,6,1,0,50421.0,13521.0,36900.0,0,46,2017,0,2,2,1,0,1,0,750,0,1
205,205,3374,0,4,1,0,1,1,1,1,0,1,0,0,0,0,3000,0,0,0,0,1,93,0,0,12,9,0,0,19,1,0,20638.0,19238.0,1400.0,0,50,2018,0,3,2,1,0,1,0,750,0,1
206,206,54,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3000,0,1,1,1,0,4,0,0,13,3,0,0,18,1,0,43881.0,8681.0,35200.0,0,43,2020,0,0,1,4,0,0,0,750,0,1
207,207,1731,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3000,1,1,1,1,0,2,0,0,15,10,0,0,15,0,0,77775.0,5575.0,72200.0,0,59,2020,0,1,1,4,0,0,0,750,0,1
208,208,3528,1,4,1,0,1,1,0,1,0,0,0,0,0,0,3000,0,0,0,0,3,19,0,0,10,2,0,0,19,1,0,45080.0,18180.0,26900.0,0,31,2017,1,1,3,5,1,1,0,750,0,1
209,209,316,0,1,1,0,3,1,1,2,0,1,0,0,0,0,3000,0,0,0,0,1,257,0,0,7,12,0,0,4,1,0,63256.0,32456.0,30800.0,0,63,2018,1,2,3,1,0,1,0,750,0,1
210,210,2304,1,3,1,0,0,1,0,0,0,0,0,1,1,0,3000,0,0,0,0,0,103,0,0,7,11,0,0,4,1,0,16712.0,9512.0,7200.0,0,42,2019,0,0,1,1,0,1,0,750,0,0
211,211,2338,1,1,1,0,2,2,0,2,0,1,0,0,0,0,3000,0,0,0,0,1,61,0,0,11,2,0,0,19,1,0,210198.0,28898.0,181300.0,0,30,2010,0,1,2,1,0,1,0,750,0,1
212,212,2358,1,4,1,0,0,2,0,1,0,1,0,0,0,0,3000,0,0,0,0,0,151,0,0,7,11,0,0,17,0,0,13798.0,11298.0,2500.0,0,31,2017,0,6,2,1,0,1,1,750,0,1
213,213,1405,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3000,1,1,1,1,0,123,0,0,11,4,0,0,8,0,0,13143.0,6243.0,6900.0,0,56,2016,0,0,1,1,0,0,0,750,0,1
214,214,4910,0,2,1,0,2,1,1,1,0,1,0,0,0,0,3000,0,0,0,0,0,3,0,0,6,6,0,0,4,1,0,27634.0,22834.0,4800.0,0,38,2020,0,1,2,3,0,1,0,750,0,1
215,215,50,1,3,1,0,1,1,0,2,0,0,0,0,1,0,3000,0,0,0,0,2,42,0,0,19,7,0,0,11,0,0,30142.0,25742.0,4400.0,2,40,2014,1,3,3,3,0,1,1,750,0,1
216,216,3453,1,3,1,0,0,1,0,0,0,1,0,1,0,1,3000,0,0,0,0,0,53,0,0,17,3,0,0,18,0,0,12855.0,6655.0,6200.0,0,47,2016,0,0,1,2,0,1,0,750,0,0
217,217,3474,0,3,0,0,0,0,0,1,0,0,1,0,0,0,3000,0,0,1,1,0,237,0,0,5,8,0,0,9,1,0,32400.0,19600.0,12800.0,0,41,2017,0,4,1,1,0,0,0,750,0,1
218,218,1821,1,1,1,0,0,1,0,1,0,0,0,0,1,0,3000,0,0,0,0,1,1,0,0,20,11,0,0,6,1,0,37847.0,14447.0,23400.0,0,32,2017,1,2,3,2,0,1,0,750,0,1
219,219,3767,0,3,1,0,0,2,1,0,0,0,0,0,0,0,3000,0,0,0,0,2,129,0,0,19,11,0,0,30,1,0,27438.0,7738.0,19700.0,0,67,2016,1,5,3,1,1,1,0,750,0,1
220,220,4071,0,3,1,0,0,3,0,2,0,1,0,0,0,0,3000,0,0,0,0,1,136,0,0,16,7,0,0,3,0,0,47962.0,32762.0,15200.0,1,45,2014,0,2,2,1,0,1,1,750,0,1
221,221,866,0,1,1,0,0,1,1,0,0,1,0,1,0,0,2750,0,0,0,0,0,226,0,0,6,12,0,0,7,0,0,6530.0,2330.0,4200.0,0,37,2009,0,5,1,1,0,1,1,750,0,0
222,222,2948,1,1,1,0,1,0,0,2,1,1,0,0,0,0,3000,0,0,0,0,0,101,0,0,7,7,0,0,15,1,0,156408.0,35008.0,121400.0,0,51,2016,0,0,2,1,0,1,0,750,0,0
223,223,2957,1,2,1,0,0,0,0,1,0,1,0,0,0,0,3000,1,0,0,0,0,77,0,0,14,1,0,1,7,0,0,26219.0,17019.0,9200.0,0,59,2019,0,0,2,1,0,0,0,750,0,1
224,224,1432,0,2,1,0,0,0,1,0,0,0,0,0,0,0,3000,0,0,0,0,0,108,0,0,11,7,0,1,29,1,0,72647.0,14247.0,58400.0,0,41,2014,1,0,2,1,1,0,0,750,0,1
225,225,1437,1,3,1,0,0,1,0,0,0,1,0,1,0,0,3000,0,0,0,0,0,66,0,0,15,9,0,0,6,1,0,18106.0,12006.0,6100.0,0,39,2017,0,4,1,1,0,1,0,750,0,0
226,226,3138,1,3,1,0,0,3,0,2,0,1,0,0,0,0,3000,1,0,0,0,0,134,0,0,17,6,1,1,16,0,0,47181.0,39981.0,7200.0,0,64,2018,0,6,2,1,0,0,0,750,0,0
227,227,101,1,3,1,0,0,2,0,0,0,1,0,0,0,0,3000,0,0,0,0,1,52,0,0,15,4,0,0,26,0,0,21761.0,20061.0,1700.0,1,24,2020,1,4,3,1,0,1,1,750,0,1
228,228,444,1,1,1,0,0,1,0,0,0,1,0,0,0,0,2850,0,0,0,0,1,31,0,0,13,2,0,0,6,1,0,61449.0,6449.0,55000.0,0,32,2017,1,2,2,1,0,1,0,750,0,1
229,229,504,1,3,1,0,1,0,0,2,1,1,0,0,0,0,3000,0,0,0,0,0,111,0,0,6,8,0,0,23,1,0,100097.0,40797.0,59300.0,0,50,2018,0,4,2,1,0,1,0,750,0,0
230,230,586,0,1,1,0,0,1,1,0,0,0,0,1,1,0,3000,0,0,0,0,0,92,0,0,5,5,0,0,12,1,0,27813.0,18413.0,9400.0,1,46,2019,0,6,2,1,0,1,0,750,0,0
231,231,2371,0,1,1,0,0,1,1,0,0,0,0,1,1,1,3000,0,0,0,0,1,160,0,0,16,11,0,0,12,0,0,7857.0,2257.0,5600.0,2,38,2011,0,1,2,1,0,1,0,750,0,0
232,232,822,1,3,1,0,0,2,0,0,0,0,0,1,0,0,3000,0,0,0,0,0,110,0,0,14,7,0,0,9,0,0,20584.0,14684.0,5900.0,0,57,2015,0,1,1,1,1,1,1,750,0,0
233,233,4319,1,1,1,0,0,1,0,1,0,1,0,0,0,0,3000,0,0,0,0,0,116,0,0,10,10,0,0,15,1,0,46079.0,8379.0,37700.0,1,52,2008,0,1,1,1,0,1,0,750,0,1
234,234,4391,1,3,1,0,0,0,0,1,0,1,0,0,0,0,2600,0,0,0,0,2,3,0,0,15,6,0,0,7,1,0,17681.0,11981.0,5700.0,0,21,2014,1,4,3,2,0,1,0,750,0,1
235,235,2801,1,3,1,0,1,1,0,1,0,1,0,0,0,0,3000,0,0,0,0,0,261,0,0,18,10,0,1,13,1,0,24851.0,16951.0,7900.0,0,62,2015,0,6,2,1,0,0,0,750,0,1
236,236,2880,0,3,0,0,0,0,1,1,0,0,0,0,0,0,3000,0,1,1,1,0,48,0,0,16,8,0,0,14,1,0,22354.0,14154.0,8200.0,0,43,2018,0,2,1,2,0,0,0,750,0,1
237,237,4781,0,1,1,0,0,2,1,2,0,0,0,0,0,0,3000,0,0,0,0,0,52,0,0,7,5,0,0,24,1,0,31742.0,24242.0,7500.0,0,31,2013,1,4,2,1,1,1,0,750,0,1
238,238,1692,0,3,1,0,0,2,1,0,0,1,0,1,0,0,2800,1,0,0,0,0,80,0,0,9,3,0,0,26,0,0,23833.0,14133.0,9700.0,0,63,2020,0,1,1,1,0,1,0,750,0,0
239,239,3464,1,0,1,0,1,1,0,2,0,1,0,0,0,0,3000,0,0,0,0,1,60,0,1,17,6,0,0,21,0,0,71131.0,39431.0,31700.0,0,26,2017,1,4,3,1,0,1,0,750,0,1
240,240,170,1,3,0,0,0,3,0,0,0,0,0,0,0,0,3000,0,1,1,1,0,407,0,0,5,1,0,0,23,0,0,41022.0,15922.0,25100.0,0,65,2020,0,2,1,1,0,0,1,750,0,1
241,241,1890,0,3,0,0,0,0,1,1,0,0,1,0,0,0,3000,0,0,1,1,0,217,0,0,13,11,0,0,5,1,0,42361.0,16961.0,25400.0,0,57,2015,0,1,1,1,0,0,0,750,0,1
242,242,394,1,3,1,0,1,1,0,1,0,1,0,0,0,0,3000,0,0,0,0,0,152,0,0,5,10,0,0,18,1,0,30051.0,11451.0,18600.0,0,56,2010,0,4,2,1,0,1,0,750,0,1
243,243,399,0,3,0,0,0,1,1,0,0,0,0,0,0,0,3000,0,1,1,1,0,108,0,0,4,12,0,0,4,1,0,14365.0,6665.0,7700.0,0,48,2020,0,2,1,1,0,0,0,750,0,1
