,policy_id,authorities_contacted_none,policy_liability,customer_gender_female,fraud,incident_severity,total_claim_amount,driver_relationship_child,policy_state_az,police_report_available,driver_relationship_self,authorities_contacted_police,num_witnesses,collision_type_front,vehicle_claim,incident_day,incident_type_breakin,policy_state_nv,policy_state_or,injury_claim,num_vehicles_involved,incident_type_collision,policy_state_ca,num_claims_past_year,incident_hour,collision_type_side,incident_month,policy_annual_premium,months_as_customer,num_insurers_past_5_years,policy_deductable,incident_type_theft,num_injuries,customer_gender_male,authorities_contacted_ambulance,customer_education,driver_relationship_spouse,policy_state_wa,collision_type_rear,incident_dow,policy_state_id,auto_year,driver_relationship_na,customer_age,authorities_contacted_fire,driver_relationship_other,collision_type_na
123,1084,1,0,1,0,0,1500.0,0,0,0,0,0,2,1,1500.0,21,0,0,0,0.0,2,1,1,0,13,0,11,3000,71,1,750,0,0,0,0,3,1,0,0,3,0,2013,0,52,0,0,0
124,4576,0,0,1,0,1,7000.0,0,0,0,1,1,0,0,7000.0,23,0,0,0,0.0,2,1,1,0,14,1,7,2600,9,2,750,0,0,0,0,3,0,0,0,1,0,2011,0,30,0,0,0
125,2903,0,1,1,0,2,59500.0,0,0,1,1,1,1,0,34500.0,2,0,0,0,25000.0,3,1,1,0,15,0,8,3000,63,1,750,0,1,0,0,3,0,0,1,4,0,2016,0,36,0,0,0
126,2992,0,2,1,0,0,18500.0,0,0,0,1,1,2,0,18500.0,30,0,0,0,0.0,2,1,0,0,16,1,1,3000,115,1,750,0,0,0,0,4,0,1,0,2,0,2017,0,28,0,0,0
127,3112,1,0,1,0,0,18000.0,0,0,0,1,0,0,0,18000.0,20,0,0,0,0.0,2,1,1,0,20,0,4,3000,76,1,750,0,0,0,0,3,0,0,1,5,0,2019,0,37,0,0,0
128,1498,1,0,0,0,0,8000.0,0,1,0,0,0,1,1,8000.0,10,0,0,0,0.0,2,1,0,0,8,0,10,2800,130,1,750,0,0,1,0,0,0,0,0,3,0,2012,0,70,0,1,0
129,3220,1,1,1,0,0,14000.0,0,0,0,1,0,1,1,14000.0,18,0,0,0,0.0,2,1,0,1,11,0,8,3000,128,1,750,0,0,0,0,2,0,1,0,6,0,2017,0,50,0,0,0
130,3274,0,2,0,0,0,3500.0,0,0,0,0,1,0,0,3500.0,13,1,0,0,0.0,1,0,1,0,5,0,10,2850,145,1,750,0,0,1,0,4,0,0,0,6,0,2016,1,35,0,0,1
131,3396,0,1,1,0,2,33000.0,0,0,1,1,1,1,0,25500.0,25,0,1,0,7500.0,3,1,0,0,5,1,9,3000,29,2,750,0,1,0,0,3,0,0,0,2,0,2016,0,27,0,0,0
132,1802,0,0,0,0,0,12000.0,0,0,1,1,1,3,0,12000.0,10,0,0,0,0.0,3,1,1,0,14,0,7,3000,74,1,750,0,0,1,0,3,0,0,1,2,0,2015,0,24,0,0,0
133,372,0,1,0,0,2,62000.0,1,0,1,0,1,3,0,36500.0,1,0,0,0,25500.0,4,1,1,0,15,1,11,3000,51,1,750,0,2,1,0,3,0,0,0,4,0,2019,0,25,0,0,0
134,394,0,2,0,0,0,12000.0,0,1,1,1,1,2,0,12000.0,4,0,0,0,0.0,3,1,0,0,16,1,11,3000,58,2,750,0,0,1,0,3,0,0,0,0,0,2020,0,33,0,0,0
135,437,0,0,0,0,2,54500.0,0,0,1,1,1,1,1,39500.0,27,0,0,0,15000.0,3,1,1,0,15,0,2,3000,62,1,750,0,1,1,0,1,0,0,0,2,0,2020,0,45,0,0,0
136,454,0,0,0,0,2,48000.0,0,0,1,1,1,2,0,42000.0,22,0,0,0,6000.0,3,1,1,0,16,1,12,3000,19,4,750,0,3,1,0,1,0,0,0,6,0,2020,0,49,0,0,0
137,3939,1,1,0,0,0,21500.0,0,0,0,1,0,0,0,21500.0,21,0,0,0,0.0,1,1,1,0,11,1,11,3000,123,1,750,0,0,1,0,2,0,0,0,3,0,2018,0,47,0,0,0
138,4074,0,1,0,0,0,9500.0,0,0,1,1,1,1,1,9500.0,5,0,0,0,0.0,3,1,1,0,18,0,8,2750,21,3,750,0,0,1,0,1,0,0,0,0,0,2016,0,19,0,0,0
139,2405,1,0,0,0,0,11500.0,0,0,0,1,0,0,1,11500.0,1,0,0,0,0.0,2,1,1,1,4,0,12,3000,63,1,750,0,0,1,0,3,0,0,0,6,0,2017,0,33,0,0,0
140,1039,0,1,0,0,0,13000.0,0,0,0,0,1,0,0,13000.0,26,1,1,0,0.0,1,0,0,0,11,0,4,3000,137,1,750,0,0,1,0,2,0,0,0,4,0,2015,1,50,0,0,1
141,4481,1,0,0,0,0,10000.0,0,0,0,1,0,0,1,10000.0,31,0,0,0,0.0,2,1,1,0,12,0,12,3000,4,1,750,0,0,1,0,1,0,0,0,1,0,2019,0,19,0,0,0
142,2771,0,0,0,0,1,28500.0,0,0,1,1,1,0,0,13500.0,4,0,0,0,15000.0,2,1,1,0,2,0,5,2900,157,1,750,0,1,1,0,2,0,0,1,5,0,2014,0,49,0,0,0
143,2988,0,2,0,0,1,27500.0,0,0,0,1,1,1,0,27500.0,11,0,0,0,0.0,2,1,0,0,15,0,6,2800,111,1,750,0,0,1,0,2,0,1,1,1,0,2018,0,68,0,0,0
144,4931,0,0,0,0,2,29500.0,0,1,1,1,1,0,1,29500.0,10,0,0,0,0.0,3,1,0,0,4,0,11,2750,65,1,750,0,0,1,0,2,0,0,0,6,0,2015,0,48,0,0,0
145,2082,0,2,1,0,0,14500.0,0,1,1,1,1,4,0,14500.0,26,0,0,0,0.0,4,1,0,0,15,0,6,3000,1,4,750,0,0,0,0,1,0,0,1,2,0,2020,0,18,0,0,0
146,3815,0,0,0,0,1,19500.0,0,0,0,0,1,0,1,8500.0,1,0,0,0,11000.0,2,1,1,0,10,0,3,2600,49,2,750,0,1,1,0,3,1,0,0,4,0,2014,0,25,0,0,0
147,2161,0,1,0,0,2,60000.0,0,0,1,1,1,2,0,35000.0,25,0,0,0,25000.0,3,1,1,0,11,0,12,2750,80,1,750,0,1,1,0,1,0,0,1,2,0,2015,0,55,0,0,0
148,2744,0,2,0,0,1,19500.0,0,0,1,1,1,1,1,19500.0,3,0,0,0,0.0,4,1,1,0,1,0,9,3000,85,1,750,0,0,1,0,3,0,0,0,1,0,2016,0,34,0,0,0
149,1312,0,0,0,0,0,6500.0,0,0,1,0,1,2,1,6500.0,22,0,0,0,0.0,4,1,1,0,8,0,3,3000,101,1,750,0,0,1,0,1,1,0,0,4,0,2014,0,50,0,0,0
150,4713,0,0,0,0,2,26500.0,0,0,0,1,0,0,0,26500.0,29,0,0,0,0.0,2,1,1,0,7,0,3,2500,53,2,750,0,0,1,0,1,0,0,1,4,0,2011,0,41,1,0,0
151,1382,0,2,1,0,1,34000.0,0,0,0,1,1,0,1,19000.0,23,0,0,0,15000.0,2,1,0,0,15,0,2,3000,249,1,750,0,3,0,0,1,0,1,0,5,0,2019,0,61,0,0,0
152,1439,1,2,1,0,0,10000.0,0,0,0,1,0,0,1,10000.0,27,0,0,0,0.0,2,1,1,0,9,0,10,3000,130,1,750,0,0,0,0,3,0,0,0,6,0,2005,0,56,0,0,0
153,3179,1,2,0,0,0,16000.0,1,0,0,0,0,0,1,16000.0,28,0,0,0,0.0,1,1,1,0,16,0,11,2750,105,1,750,0,0,1,0,3,0,0,0,3,0,2020,0,41,0,0,0
154,2363,1,2,1,0,0,11000.0,0,0,0,1,0,0,0,11000.0,6,0,0,0,0.0,2,1,1,0,10,0,3,3000,42,1,750,0,0,0,0,3,0,0,1,2,0,2019,0,31,0,0,0
155,4238,0,2,0,1,0,7500.0,0,0,0,0,1,0,0,7500.0,13,1,0,0,0.0,1,0,1,0,5,0,3,3000,43,2,750,0,0,1,0,4,0,0,0,2,0,2009,1,40,0,0,1
156,1000,0,1,0,0,1,30500.0,0,0,0,1,1,0,1,27500.0,13,0,0,0,3000.0,2,1,1,0,2,0,3,3000,82,1,750,0,2,1,0,1,0,0,0,2,0,2018,0,38,0,0,0
157,1041,0,0,0,0,1,12500.0,0,0,1,1,1,3,1,12500.0,27,0,0,0,0.0,2,1,1,0,5,0,11,3000,102,1,750,0,0,1,0,3,0,0,0,2,0,2017,0,52,0,0,0
158,1184,0,1,1,0,1,40000.0,0,0,0,1,1,0,1,20500.0,31,0,0,0,19500.0,2,1,1,0,13,0,1,3000,50,1,750,0,1,0,0,0,0,0,0,3,0,2017,0,37,0,0,0
159,2955,1,0,0,0,0,9000.0,0,0,0,1,0,1,1,9000.0,7,0,0,0,0.0,2,1,1,2,12,0,3,3000,94,1,750,0,0,1,0,3,0,0,0,3,0,2014,0,45,0,0,0
160,1341,0,2,0,0,1,23500.0,0,0,0,1,1,1,1,17500.0,1,0,0,0,6000.0,2,1,0,0,11,0,12,3000,9,5,750,0,2,1,0,4,0,1,0,6,0,2018,0,48,0,0,0
161,3378,0,1,0,0,2,29000.0,0,0,1,1,1,3,1,29000.0,6,0,0,0,0.0,4,1,1,0,6,0,6,3000,322,1,750,0,0,1,0,3,0,0,0,3,0,2015,0,46,0,0,0
162,1836,0,3,1,0,0,12500.0,0,0,1,0,1,3,1,12500.0,22,0,0,0,0.0,3,1,0,0,12,0,1,3000,18,2,750,0,0,0,0,4,1,1,0,1,0,2018,0,49,0,0,0
163,3597,0,1,1,0,1,32500.0,0,0,1,1,1,0,0,32500.0,9,0,0,0,0.0,2,1,1,0,13,1,4,2950,292,1,750,0,0,0,0,3,0,0,0,1,0,2020,0,58,0,0,0
164,3658,0,1,0,0,1,17000.0,0,0,1,1,1,2,0,17000.0,14,0,0,0,0.0,3,1,1,0,21,0,12,3000,11,3,750,0,0,1,0,3,0,0,1,5,0,2018,0,21,0,0,0
165,3886,1,1,0,0,0,6000.0,0,0,0,0,0,0,0,6000.0,22,0,0,0,0.0,2,1,1,0,10,0,11,2950,167,1,750,0,0,1,0,3,1,0,1,4,0,2012,0,61,0,0,0
166,2367,0,3,1,0,0,6500.0,0,0,0,0,1,0,0,6500.0,14,1,0,1,0.0,1,0,0,1,11,0,3,3000,200,1,750,0,0,0,0,3,0,0,0,3,0,2014,1,53,0,0,1
167,4127,0,1,0,0,1,17000.0,0,0,1,1,1,3,0,17000.0,31,0,0,0,0.0,2,1,1,0,16,1,8,3000,103,1,750,0,0,1,0,4,0,0,0,5,0,2013,0,47,0,0,0
168,2411,0,0,0,0,2,53500.0,0,0,1,1,1,3,1,41500.0,30,0,0,0,12000.0,4,1,1,0,7,0,6,3000,70,1,750,0,2,1,0,4,0,0,0,6,0,2020,0,51,0,0,0
169,2759,1,0,0,0,0,6000.0,0,0,0,1,0,0,0,6000.0,28,0,0,0,0.0,1,1,1,0,11,1,11,3000,2,2,750,0,0,1,0,1,0,0,0,3,0,2011,0,18,0,0,0
170,4602,0,1,1,0,2,49500.0,0,1,1,1,1,1,1,24500.0,6,0,0,0,25000.0,2,1,0,0,6,0,11,3000,105,1,750,0,1,0,0,3,0,0,0,2,0,2013,0,45,0,0,0
171,1215,0,0,1,0,1,20500.0,0,0,0,0,1,0,0,20500.0,29,1,0,0,0.0,1,0,1,0,18,0,8,3000,77,1,750,0,0,0,0,1,0,0,0,3,0,2020,1,50,0,0,1
172,4625,0,2,0,0,1,15500.0,0,0,0,1,0,0,1,15500.0,28,0,0,0,0.0,1,1,1,0,3,0,3,2800,153,1,750,0,0,1,1,1,0,0,0,3,0,2018,0,59,0,0,0
173,1286,0,2,1,0,1,17500.0,0,0,1,1,1,1,0,17500.0,8,0,0,0,0.0,2,1,1,0,17,0,10,3000,91,1,750,0,0,0,0,3,0,0,1,1,0,2017,0,42,0,0,0
174,4795,0,1,0,0,1,19000.0,0,0,1,1,1,1,0,19000.0,24,0,0,0,0.0,2,1,1,0,9,0,8,3000,157,1,750,0,0,1,0,4,0,0,1,5,0,2015,0,73,0,0,0
175,1485,0,1,1,0,2,22000.0,0,0,1,1,1,0,0,14000.0,30,0,0,0,8000.0,3,1,0,0,15,0,10,2550,106,1,750,0,1,0,0,4,0,1,1,2,0,2007,0,67,0,0,0
176,3356,0,2,0,0,2,59500.0,0,0,1,1,1,3,1,42000.0,10,0,0,0,17500.0,3,1,1,1,12,0,10,3000,188,1,750,0,1,1,0,3,0,0,0,3,0,2018,0,53,0,0,0
177,153,0,0,0,0,2,26500.0,0,0,1,1,1,1,0,11500.0,14,0,0,0,15000.0,3,1,1,0,5,0,2,2650,99,1,750,0,1,1,0,1,0,0,1,3,0,2007,0,61,0,0,0
178,1918,0,1,0,0,0,2500.0,0,0,0,0,1,0,0,2500.0,17,1,0,0,0.0,1,0,1,0,9,0,10,3000,286,1,750,0,0,1,0,3,0,0,0,3,0,2009,1,44,0,0,1
179,1983,0,0,0,0,1,20000.0,0,0,0,1,1,1,1,20000.0,17,0,0,0,0.0,2,1,1,0,10,0,9,3000,119,1,750,0,0,1,0,3,0,0,0,1,0,2019,0,36,0,0,0
180,2050,0,2,1,0,0,1500.0,0,0,1,0,1,1,1,1500.0,5,0,0,0,0.0,3,1,1,0,22,0,1,3000,2,3,750,0,0,0,0,1,1,0,0,5,0,2018,0,18,0,0,0
181,2442,0,0,0,0,1,19500.0,0,0,1,1,1,2,0,19500.0,1,0,0,0,0.0,2,1,1,0,19,1,11,2800,48,1,750,0,0,1,0,3,0,0,0,4,0,2017,0,30,0,0,0
182,2580,0,0,0,0,2,15500.0,0,1,1,1,1,0,1,15500.0,8,0,0,0,0.0,3,1,0,0,2,0,7,2650,30,4,750,0,0,1,0,3,0,0,0,0,0,2006,0,36,0,0,0
183,2715,0,0,1,0,1,14000.0,0,1,1,1,1,4,1,11500.0,12,0,0,0,2500.0,3,1,0,0,6,0,8,2750,85,1,750,0,4,0,0,3,0,0,0,0,0,2018,0,64,0,0,0
184,2966,0,1,1,1,1,12500.0,1,0,1,0,1,0,0,12500.0,6,0,0,0,0.0,3,1,1,0,10,0,9,3000,16,4,750,0,0,0,0,1,0,0,1,4,0,2013,0,34,0,0,0
185,4882,0,2,0,0,2,54000.0,0,0,1,1,1,1,1,37500.0,21,0,0,0,16500.0,2,1,0,0,6,0,3,3000,3,1,800,0,1,1,0,3,0,1,0,3,0,2018,0,43,0,0,0
186,47,1,0,0,0,0,13000.0,0,0,0,1,0,0,0,13000.0,3,0,0,0,0.0,1,1,1,0,12,1,2,3000,12,3,750,0,0,1,0,3,0,0,0,6,0,2020,0,27,0,0,0
187,3531,0,2,0,0,0,1000.0,0,0,1,0,1,0,0,1000.0,17,1,0,0,0.0,1,0,1,0,18,0,6,2650,89,1,750,0,0,1,0,4,0,0,0,0,0,2010,1,46,0,0,1
188,532,0,0,0,0,1,10000.0,0,0,0,0,1,0,0,10000.0,24,0,0,0,0.0,1,0,1,0,0,0,10,3000,84,1,750,1,0,1,0,2,0,0,0,3,0,2010,1,54,0,0,1
189,4317,1,2,0,0,0,11000.0,0,0,0,1,0,0,1,11000.0,2,0,0,0,0.0,1,1,0,0,7,0,10,3000,67,1,750,0,0,1,0,3,0,0,0,2,1,2020,0,46,0,0,0
190,4621,0,0,1,0,1,20000.0,0,0,0,0,1,0,0,20000.0,22,0,0,0,0.0,1,0,1,0,12,0,6,3000,32,1,750,1,0,0,0,3,0,0,0,5,0,2020,1,32,0,0,1
191,1252,0,0,0,0,2,49000.0,0,0,1,1,1,2,1,19000.0,20,0,0,0,30000.0,3,1,1,0,11,0,6,3000,124,1,750,0,4,1,0,1,0,0,0,3,0,2010,0,41,0,0,0
192,2917,0,2,0,0,0,14500.0,0,0,1,1,1,2,0,14500.0,8,0,0,0,0.0,2,1,1,1,17,0,12,3000,228,1,750,0,0,1,0,1,0,0,1,6,0,2012,0,72,0,0,0
193,3166,0,0,0,0,1,17000.0,0,0,0,0,1,0,0,17000.0,3,0,0,0,0.0,1,0,1,0,11,0,6,3000,49,2,750,1,0,1,0,4,0,0,0,0,0,2019,1,42,0,0,1
194,1536,0,3,1,0,1,9500.0,0,0,1,1,1,0,0,9500.0,12,0,0,1,0.0,2,1,0,0,14,0,5,2700,134,1,750,0,0,0,0,3,0,0,1,6,0,2017,0,34,0,0,0
195,1625,0,0,0,0,1,17500.0,0,0,0,0,1,0,0,17500.0,29,0,0,0,0.0,1,0,1,1,5,0,8,3000,52,1,750,1,0,1,0,1,0,0,0,3,0,2018,1,47,0,0,1
196,34,0,0,1,0,1,13000.0,0,0,0,1,1,1,0,13000.0,16,0,0,0,0.0,2,1,1,0,19,0,10,3000,54,1,750,0,0,0,0,4,0,0,1,2,0,2017,0,47,0,0,0
197,3497,1,1,0,0,0,6500.0,0,0,0,1,0,1,1,6500.0,19,0,1,0,0.0,2,1,0,0,5,0,3,3000,142,1,750,0,0,1,0,3,0,0,0,1,0,2019,0,32,0,0,0
198,213,1,1,0,0,0,14500.0,0,0,0,1,0,0,0,14500.0,29,0,0,0,0.0,2,1,1,0,20,1,7,3000,31,2,750,0,0,1,0,3,0,0,0,0,0,2017,0,20,0,0,0
199,2086,1,1,1,0,0,13000.0,0,0,0,1,0,0,1,13000.0,2,0,0,0,0.0,2,1,1,0,8,0,7,3000,41,3,750,0,0,0,0,4,0,0,0,1,0,2019,0,50,0,0,0
200,1095,0,1,0,0,1,27000.0,0,0,0,0,1,0,0,27000.0,11,0,0,0,0.0,1,0,1,0,10,0,6,3000,169,1,750,1,0,1,0,3,0,0,0,1,0,2018,1,44,0,0,1
201,4781,0,1,1,0,0,14500.0,0,0,1,1,1,1,0,14500.0,22,0,0,1,0.0,3,1,0,1,4,0,8,3000,41,2,750,0,0,0,0,1,0,0,1,3,0,2018,0,61,0,0,0
202,3134,0,2,0,0,1,17500.0,0,0,0,1,1,0,1,17500.0,23,0,0,0,0.0,2,1,1,1,15,0,8,3000,136,1,750,0,0,1,0,3,0,0,0,4,0,2019,0,48,0,0,0
203,4916,0,1,0,0,0,8500.0,0,0,0,1,1,0,0,8500.0,23,0,0,0,0.0,2,1,1,0,10,0,4,3000,76,1,750,0,0,1,0,2,0,0,1,1,0,2020,0,47,0,0,0
204,1769,0,1,0,0,2,39500.0,0,0,0,1,1,0,1,39500.0,11,0,0,1,0.0,1,1,0,0,8,0,12,3000,73,1,750,0,0,1,0,4,0,0,0,2,0,2019,0,56,0,0,0
205,1806,0,0,0,0,1,19500.0,0,0,1,1,1,1,1,19500.0,11,0,0,0,0.0,2,1,1,0,13,0,11,2750,2,2,750,0,0,1,0,2,0,0,0,0,0,2020,0,24,0,0,0
206,1824,0,1,0,0,2,23500.0,0,0,0,1,0,5,0,16000.0,7,0,0,0,7500.0,2,1,1,0,2,1,2,3000,191,1,750,0,1,1,1,4,0,0,0,3,0,2008,0,75,0,0,0
207,2079,1,1,0,0,0,4000.0,0,0,0,1,0,0,0,4000.0,19,0,0,0,0.0,2,1,1,1,18,1,6,3000,90,1,750,0,0,1,0,3,0,0,0,2,0,2016,0,61,0,0,0
208,694,1,1,0,0,0,19000.0,1,0,0,0,0,0,0,19000.0,15,0,0,0,0.0,2,1,0,0,9,0,11,2800,291,1,750,0,0,1,0,1,0,1,1,4,0,2017,0,73,0,0,0
209,773,0,0,0,0,1,32000.0,0,0,0,1,1,0,1,17000.0,7,0,0,0,15000.0,2,1,1,0,23,0,10,2700,200,1,750,0,1,1,0,0,0,0,0,0,0,2014,0,70,0,0,0
210,785,0,1,1,0,2,47500.0,0,1,0,1,0,0,1,38500.0,6,0,0,0,9000.0,2,1,0,0,16,0,3,3000,42,3,750,0,1,0,0,4,0,0,0,2,0,2018,0,35,1,0,0
211,4177,1,1,1,0,0,5500.0,0,0,0,1,0,0,1,5500.0,10,0,0,0,0.0,2,1,0,0,13,0,8,2750,17,1,750,0,0,0,0,1,0,0,0,5,1,2015,0,19,0,0,0
212,4706,1,0,1,0,0,13000.0,0,0,0,1,0,0,1,13000.0,5,0,0,0,0.0,1,1,1,0,18,0,10,2950,37,3,750,0,0,0,0,1,0,0,0,5,0,2018,0,40,0,0,0
213,3242,1,0,1,0,0,9000.0,0,0,0,1,0,0,0,9000.0,23,0,0,0,0.0,2,1,1,0,17,0,1,3000,138,1,750,0,0,0,0,2,0,0,1,2,0,2019,0,52,0,0,0
214,3355,0,0,1,0,0,13000.0,0,0,0,0,1,0,0,13000.0,15,1,0,0,0.0,1,0,1,0,23,0,2,3000,68,1,750,0,0,0,0,3,0,0,0,4,0,2018,1,55,0,0,1
215,3366,0,2,0,0,2,36500.0,0,0,1,1,1,1,0,36500.0,3,0,0,0,0.0,3,1,1,1,23,0,10,3000,99,1,750,0,0,1,0,1,0,0,1,3,0,2020,0,66,0,0,0
216,2196,1,2,1,0,0,1000.0,0,0,0,0,0,0,0,1000.0,15,0,0,1,0.0,2,1,0,0,12,0,1,2700,40,2,750,0,0,0,0,1,1,0,1,1,0,2011,0,73,0,0,0
217,2434,0,1,0,0,0,10500.0,0,0,1,1,1,1,1,10500.0,22,0,0,0,0.0,3,1,0,0,16,0,5,2950,71,1,750,0,0,1,0,2,0,1,0,2,0,2020,0,32,0,0,0
218,1207,0,1,0,0,1,8500.0,0,0,1,1,1,2,0,8500.0,25,0,0,0,0.0,3,1,0,0,14,1,8,3000,162,1,750,0,0,1,0,1,0,1,0,6,0,2013,0,55,0,0,0
219,1298,1,2,0,0,0,13000.0,0,0,0,1,0,0,1,13000.0,4,0,0,0,0.0,2,1,1,0,5,0,9,3000,53,2,750,0,0,1,0,1,0,0,0,2,0,2016,0,34,0,0,0
220,3151,0,2,0,0,2,48000.0,0,1,1,1,1,2,1,35500.0,25,0,0,0,12500.0,3,1,0,0,13,0,2,2550,277,1,750,0,1,1,0,2,0,0,0,0,0,2018,0,65,0,0,0
221,80,1,2,1,0,0,8500.0,0,0,0,1,0,0,1,8500.0,10,0,0,0,0.0,2,1,1,0,14,0,3,3000,187,1,750,0,0,0,0,3,0,0,0,6,0,2013,0,63,0,0,0
222,180,1,0,0,0,0,16000.0,0,0,0,1,0,0,0,16000.0,24,0,0,0,0.0,1,1,1,0,9,0,1,3000,80,1,750,0,0,1,0,3,0,0,1,3,0,2018,0,25,0,0,0
223,1984,0,2,0,0,1,8000.0,0,0,0,0,1,1,0,3000.0,8,0,0,0,5000.0,2,1,1,0,17,1,3,2450,68,1,750,0,1,1,0,3,0,0,0,4,0,2009,0,58,0,1,0
224,2028,1,1,1,1,0,6000.0,0,0,0,1,0,0,0,6000.0,8,0,0,0,0.0,2,1,0,0,5,0,10,2700,31,4,750,0,0,0,0,3,0,1,1,1,0,2017,0,25,0,0,0
225,380,0,2,0,0,1,20500.0,0,1,1,0,1,2,1,15000.0,8,0,0,0,5500.0,4,1,0,0,14,0,12,3000,55,2,750,0,4,1,0,4,1,0,0,6,0,2017,0,43,0,0,0
226,676,1,0,0,0,0,10500.0,0,0,0,1,0,1,0,10500.0,31,0,0,0,0.0,2,1,1,0,17,1,8,3000,24,3,750,0,0,1,0,2,0,0,0,5,0,2019,0,22,0,0,0
227,3145,0,0,1,0,2,33000.0,0,0,0,1,1,0,0,33000.0,16,0,0,0,0.0,2,1,1,0,8,0,10,2650,290,1,750,0,0,0,0,2,0,0,1,2,0,2017,0,61,0,0,0
228,3347,0,0,0,0,1,26500.0,1,0,1,0,1,1,1,18500.0,28,0,0,0,8000.0,2,1,1,0,17,0,6,3000,91,1,750,0,2,1,0,4,0,0,0,4,0,2017,0,69,0,0,0
229,142,0,1,0,0,2,61000.0,0,0,1,1,1,1,0,36000.0,24,0,0,0,25000.0,3,1,0,0,19,1,4,2900,46,3,750,0,1,1,0,3,0,1,0,2,0,2016,0,28,0,0,0
230,222,0,0,1,0,2,46500.0,1,0,1,0,1,4,1,29500.0,21,0,0,0,17000.0,3,1,1,0,5,0,8,3000,280,1,750,0,4,0,0,2,0,0,0,2,0,2016,0,69,0,0,0
231,3713,1,0,0,0,0,17000.0,0,1,0,1,0,3,1,17000.0,6,0,0,0,0.0,2,1,0,0,22,0,4,2900,131,1,750,0,0,1,0,2,0,0,0,5,0,2020,0,31,0,0,0
232,2054,0,0,1,0,0,8000.0,0,0,0,0,1,0,0,8000.0,24,1,0,0,0.0,1,0,1,0,12,0,9,3000,206,1,750,0,0,0,0,3,0,0,0,1,0,2014,1,60,0,0,1
233,422,0,2,0,0,1,21000.0,0,0,0,0,1,0,0,21000.0,31,0,0,0,0.0,1,1,1,0,4,0,8,3000,177,1,750,0,0,1,0,3,1,0,1,5,0,2018,0,44,0,0,0
234,4011,0,1,0,0,1,18000.0,0,0,1,0,1,1,0,18000.0,9,0,1,0,0.0,2,1,0,0,17,0,10,3000,53,2,750,0,0,1,0,1,1,0,1,2,0,2016,0,45,0,0,0
235,4036,0,3,0,1,1,24500.0,0,1,0,1,1,0,0,21500.0,7,0,0,0,3000.0,2,1,0,0,15,0,1,3000,32,3,750,0,2,1,0,2,0,0,1,0,0,2017,0,39,0,0,0
236,719,0,0,0,0,0,13000.0,0,0,0,0,1,0,0,13000.0,16,1,0,0,0.0,1,0,1,0,5,0,11,2950,45,2,750,0,0,1,0,4,0,0,0,5,0,2019,1,57,0,0,1
237,4182,1,2,0,0,0,9000.0,0,0,0,0,0,0,0,9000.0,26,0,0,1,0.0,2,1,0,0,11,0,11,2900,82,1,750,0,0,1,0,3,1,0,1,1,0,2010,0,70,0,0,0
238,4384,0,2,0,0,1,9000.0,0,0,1,1,1,3,0,9000.0,19,0,1,0,0.0,3,1,0,0,6,1,9,3000,170,1,750,0,0,1,0,3,0,0,0,3,0,2012,0,42,0,0,0
239,1071,1,3,1,0,0,9000.0,0,0,0,1,0,0,1,9000.0,30,0,0,0,0.0,2,1,1,0,10,0,9,3000,170,1,750,0,0,0,0,1,0,0,0,0,0,2015,0,55,0,0,0
240,1241,0,2,0,0,1,16500.0,0,0,0,1,1,2,0,16500.0,5,0,0,0,0.0,2,1,0,0,16,0,10,2750,105,1,750,0,0,1,0,2,0,0,1,5,1,2020,0,41,0,0,0
241,3066,0,1,1,0,0,22500.0,0,0,1,1,1,2,0,22500.0,18,0,0,0,0.0,3,1,1,0,14,1,11,3000,265,1,750,0,0,0,0,1,0,0,0,0,0,2019,0,66,0,0,0
242,1548,0,2,1,0,2,34500.0,0,0,1,1,1,1,1,30500.0,14,0,0,1,4000.0,3,1,0,0,17,0,7,2750,16,2,750,0,3,0,0,3,0,0,0,6,0,2017,0,47,0,0,0
243,1569,0,1,0,0,2,63000.0,1,1,1,0,1,1,1,38000.0,4,0,0,0,25000.0,3,1,0,0,13,0,12,3000,79,1,750,0,1,1,0,1,0,0,0,2,0,2020,0,69,0,0,0
244,3374,0,3,1,0,0,12500.0,0,0,1,1,1,1,0,12500.0,22,0,0,1,0.0,3,1,0,0,4,0,3,3000,26,1,750,0,0,0,0,4,0,0,1,4,0,2019,0,70,0,0,0
245,54,1,1,1,0,0,12500.0,1,0,0,0,0,2,1,12500.0,1,0,0,0,0.0,2,1,1,0,13,0,10,3000,32,2,750,0,0,0,0,1,0,0,0,1,0,2019,0,20,0,0,0
246,1731,0,3,0,0,1,20500.0,0,0,0,1,1,0,0,20500.0,22,0,1,0,0.0,2,1,0,1,2,1,12,3000,85,1,750,0,0,1,0,1,0,0,0,6,0,2019,0,65,0,0,0
247,3668,0,0,0,0,0,9500.0,0,0,1,1,1,0,0,9500.0,7,0,0,0,0.0,3,1,1,0,14,1,1,3000,63,1,750,0,0,1,0,3,0,0,0,0,0,2017,0,32,0,0,0
248,2482,0,2,0,0,0,13500.0,0,0,1,1,1,2,0,13500.0,17,0,0,1,0.0,4,1,0,0,1,0,9,3000,57,2,750,0,0,1,0,3,0,0,1,1,0,2018,0,59,0,0,0
249,2673,0,1,0,0,0,9500.0,0,0,0,0,1,0,0,9500.0,31,1,0,0,0.0,1,0,1,0,9,0,1,2850,115,1,750,0,0,1,0,3,0,0,0,3,0,2018,1,74,0,0,1
