fraud,customer_gender_male,customer_education,incident_type_collision,num_injuries,policy_liability,customer_gender_female,incident_severity,authorities_contacted_fire,collision_type_front,incident_type_theft,authorities_contacted_none,collision_type_rear,policy_state_or,policy_annual_premium,policy_state_az,incident_type_breakin,collision_type_na,driver_relationship_na,num_witnesses,months_as_customer,policy_state_nv,policy_state_id,incident_hour,incident_month,authorities_contacted_ambulance,driver_relationship_spouse,incident_day,policy_state_ca,driver_relationship_child,total_claim_amount,vehicle_claim,injury_claim,num_claims_past_year,customer_age,auto_year,police_report_available,incident_dow,num_vehicles_involved,num_insurers_past_5_years,collision_type_side,driver_relationship_self,policy_state_wa,policy_deductable,driver_relationship_other,authorities_contacted_police
0,0,3,1,1,1,0,2,0,1,0,0,0,0,3000,0,0,0,0,1,82,0,1,20,12,0,1,28,0,0,129955.0,26955.0,103000.0,0,54,2013,0,5,2,1,0,0,0,750,0,1
0,0,3,1,0,1,1,0,0,0,0,0,0,0,2450,1,0,0,0,0,92,0,0,8,1,0,1,4,0,0,12422.0,6622.0,5800.0,0,52,2011,0,4,2,1,1,0,0,750,0,1
0,1,1,1,0,2,0,0,0,0,0,1,1,0,3000,0,0,0,0,0,28,0,0,17,3,0,0,12,1,0,19239.0,13639.0,5600.0,0,24,2016,0,1,1,2,0,1,0,750,0,0
0,0,1,0,0,3,1,0,0,0,0,0,0,0,3000,0,1,1,1,0,96,0,0,13,12,0,0,20,1,0,73777.0,16477.0,57300.0,0,53,2019,0,4,1,1,0,0,0,750,0,1
0,1,3,1,0,0,0,0,0,1,0,1,0,0,3000,0,0,0,0,0,84,0,0,10,7,0,0,24,1,0,27096.0,5296.0,21800.0,0,30,2016,0,2,1,1,0,1,0,750,0,0
0,1,3,1,0,1,0,0,0,1,0,1,0,0,3000,0,0,0,0,0,50,1,0,4,2,0,0,16,0,0,15886.0,10386.0,5500.0,0,27,2014,0,5,2,2,0,1,0,750,0,0
0,0,1,1,0,0,0,0,0,1,0,1,0,0,3000,0,0,0,0,2,154,0,0,4,5,0,0,11,1,0,41803.0,2403.0,39400.0,0,35,2002,0,5,2,1,0,1,0,750,0,0
0,0,3,1,0,1,1,1,0,0,0,0,0,0,3000,0,0,0,0,0,35,0,0,20,10,1,1,2,1,0,59367.0,11767.0,47600.0,0,36,2017,0,2,2,1,1,0,0,750,0,0
0,1,4,1,0,3,0,0,0,1,0,1,0,1,3000,0,0,0,0,2,43,0,0,5,6,0,0,15,0,0,39572.0,9172.0,30400.0,0,47,2019,0,5,2,3,0,1,0,750,0,0
1,1,1,1,3,2,0,1,0,0,0,0,1,0,3000,0,0,0,0,0,161,0,0,11,1,0,0,8,1,0,18629.0,15929.0,2700.0,0,47,2018,1,1,2,1,0,1,0,750,0,1
0,0,3,1,1,2,1,2,1,1,0,0,0,0,2600,0,0,0,0,0,176,0,0,17,5,0,0,10,0,0,73973.0,38273.0,35700.0,0,69,2018,0,4,2,1,0,1,1,750,0,0
0,0,3,1,0,2,1,2,0,0,0,0,1,0,3000,0,0,0,0,1,38,0,1,13,8,0,0,24,0,0,101044.0,41844.0,59200.0,0,28,2019,1,5,3,2,0,1,0,750,0,1
0,0,0,0,0,2,0,1,0,0,1,0,0,1,2800,0,0,1,1,0,40,0,0,6,11,0,0,15,0,0,39844.0,20344.0,19500.0,0,27,2017,0,4,1,1,0,0,0,750,0,1
0,0,3,1,1,2,0,1,0,1,0,0,0,0,3000,0,0,0,0,2,233,0,0,14,1,0,0,24,0,0,27161.0,18261.0,8900.0,0,45,2016,1,3,2,1,0,1,1,750,0,1
0,1,2,1,2,3,0,2,0,1,0,0,0,0,3000,0,0,0,0,1,116,0,0,5,11,1,0,7,1,0,55397.0,31497.0,23900.0,0,56,2018,0,3,2,1,0,1,0,750,0,0
0,0,3,1,4,1,1,2,0,0,0,0,0,0,2850,0,0,0,0,1,104,0,0,11,9,0,0,24,1,0,58614.0,33214.0,25400.0,0,50,2017,1,1,3,1,1,1,0,750,0,1
0,1,4,0,0,2,0,0,0,0,0,0,0,0,3000,1,1,1,1,0,82,0,0,9,2,0,0,20,0,0,21294.0,8894.0,12400.0,0,51,2013,0,2,1,1,0,0,0,750,0,1
0,1,3,1,0,1,0,1,0,1,0,0,0,1,3000,0,0,0,0,2,49,0,0,7,1,0,0,23,0,1,25194.0,18794.0,6400.0,0,34,2015,1,2,2,2,0,0,0,750,0,1
0,1,1,1,0,3,0,0,0,1,0,0,0,0,3000,0,0,0,0,2,18,1,0,8,12,0,0,24,0,1,45819.0,8219.0,37600.0,0,39,2016,0,1,2,2,0,0,0,750,0,1
0,1,3,1,0,3,0,0,0,0,0,1,1,0,2750,0,0,0,0,3,45,0,0,8,4,0,0,7,0,0,23435.0,17235.0,6200.0,0,43,2016,0,6,2,1,0,1,1,750,0,0
0,0,3,0,0,2,1,1,0,0,0,0,0,0,3000,0,1,1,1,0,35,1,0,13,6,0,0,13,0,0,127467.0,14867.0,112600.0,0,69,2019,0,3,1,3,0,0,0,750,0,1
0,1,3,1,2,1,0,1,0,0,0,0,0,0,3000,0,0,0,0,0,231,0,0,0,3,0,0,11,1,0,24368.0,6668.0,17700.0,0,40,2013,1,0,2,1,1,1,0,750,0,1
0,0,3,1,0,2,1,1,0,1,0,0,0,0,3000,1,0,0,0,0,211,0,0,4,11,0,0,8,0,0,20474.0,5574.0,14900.0,0,67,2012,1,4,2,1,0,1,0,750,0,1
0,0,1,1,1,2,1,1,0,0,0,0,1,0,3000,0,0,0,0,0,30,0,0,7,11,0,0,13,1,0,34016.0,14216.0,19800.0,0,29,2014,0,2,2,3,0,1,0,750,0,1
0,1,3,1,0,1,0,2,0,0,0,0,1,0,3000,0,0,0,0,2,461,0,0,12,3,0,0,31,0,0,46654.0,32154.0,14500.0,0,65,2016,1,6,3,1,0,1,1,750,0,1
0,1,3,1,3,2,0,2,0,1,0,0,0,0,2950,0,0,0,0,1,191,0,0,17,10,0,0,2,1,0,35080.0,30280.0,4800.0,0,66,2016,1,2,3,1,0,1,0,750,0,1
0,1,4,1,0,0,0,1,0,1,0,0,0,0,3000,0,0,0,0,2,204,0,0,8,12,0,0,3,1,0,18466.0,14866.0,3600.0,1,62,2020,1,1,3,1,0,0,0,750,1,1
0,1,1,1,0,1,0,0,0,0,0,1,1,0,3000,0,0,0,0,0,63,0,0,23,3,0,0,8,1,0,21613.0,1713.0,19900.0,0,53,2019,0,4,2,1,0,1,0,750,0,0
0,0,3,1,0,0,1,1,0,1,0,0,0,0,3000,0,0,0,0,1,63,0,0,15,4,0,0,9,1,0,154082.0,9282.0,144800.0,0,52,2013,0,1,2,1,0,1,0,750,0,1
0,0,3,1,0,1,1,1,0,0,0,0,0,0,3000,0,0,0,0,0,55,0,0,12,11,0,0,17,1,0,36399.0,13699.0,22700.0,0,45,2015,0,6,2,1,1,1,0,750,0,1
0,1,1,0,0,2,0,0,0,0,0,0,0,0,3000,0,1,1,1,0,42,0,0,18,5,0,0,12,1,0,10013.0,7713.0,2300.0,0,32,2016,0,6,1,3,0,0,0,750,0,1
0,0,1,1,3,1,1,2,0,0,0,0,0,0,2550,0,0,0,0,1,121,0,0,23,6,0,0,6,1,0,37366.0,29466.0,7900.0,0,52,2017,1,3,3,1,1,1,0,750,0,1
0,1,3,1,2,0,0,1,0,1,0,0,0,0,3000,0,0,0,0,0,133,0,0,8,7,0,0,6,1,0,31307.0,20107.0,11200.0,1,51,2014,1,5,2,1,0,1,0,750,0,1
0,0,1,1,0,0,0,0,0,1,0,1,0,0,3000,1,0,0,0,3,133,0,0,13,11,0,1,12,0,0,20412.0,13712.0,6700.0,0,48,2016,0,1,2,1,0,0,0,750,0,0
0,0,3,0,0,2,1,1,0,0,0,0,0,0,2800,0,1,1,1,0,156,0,0,5,10,0,0,27,1,0,30281.0,19181.0,11100.0,0,44,2012,0,6,1,1,0,0,0,750,0,1
0,1,1,1,0,2,0,0,0,0,0,1,1,0,2900,0,0,0,0,1,165,0,0,10,1,0,0,20,1,0,16086.0,10286.0,5800.0,0,55,2019,0,6,2,1,0,1,0,750,0,0
0,0,2,1,0,3,1,1,0,0,0,0,0,0,3000,0,0,0,0,1,27,0,0,11,5,0,0,19,1,1,32636.0,21536.0,11100.0,0,23,2019,1,6,2,1,1,0,0,750,0,1
0,1,1,1,0,1,0,0,0,0,0,1,0,0,2950,0,0,0,0,0,81,0,0,17,6,0,0,9,1,0,23798.0,16198.0,7600.0,0,50,2018,0,6,2,1,1,1,0,750,0,0
0,1,4,1,0,3,0,2,0,0,0,0,1,0,3000,0,0,0,0,4,45,0,0,7,9,0,0,28,1,0,38782.0,31182.0,7600.0,0,34,2014,1,5,3,2,0,1,0,750,0,1
0,0,3,1,0,2,1,1,0,0,0,0,0,0,3000,0,0,0,0,0,136,0,0,12,1,0,0,18,1,1,27514.0,12414.0,15100.0,0,47,2013,1,4,3,1,1,0,0,750,0,1
0,1,4,1,2,1,0,1,0,1,0,0,0,0,3000,0,0,0,0,2,183,0,0,18,11,0,0,22,0,0,52962.0,18462.0,34500.0,0,65,2016,1,4,4,1,0,1,1,750,0,1
0,0,1,1,0,0,1,1,0,1,0,0,0,0,3000,1,0,0,0,3,133,0,0,14,2,0,1,14,0,0,51611.0,13111.0,38500.0,0,67,2014,1,3,4,1,0,0,0,750,0,1
0,1,1,1,1,1,0,2,0,1,0,0,0,0,3000,0,0,0,0,0,56,0,1,18,2,0,0,18,0,0,40846.0,28646.0,12200.0,0,54,2014,1,0,2,1,0,1,0,750,0,1
0,0,4,1,0,2,1,2,0,1,0,0,0,0,3000,0,0,0,0,3,38,0,0,2,5,0,0,30,1,0,42957.0,24357.0,18600.0,0,24,2015,1,3,3,3,0,1,0,750,0,1
0,0,3,1,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,2,103,0,0,9,10,0,0,24,1,0,73444.0,11344.0,62100.0,0,65,2017,1,3,2,1,1,0,0,750,1,1
0,0,2,1,3,0,1,2,0,1,0,0,0,0,3000,0,0,0,0,2,98,0,0,18,4,1,0,19,1,0,44684.0,33284.0,11400.0,0,27,2017,0,4,2,1,0,1,0,750,0,0
0,0,3,0,0,2,1,1,0,0,1,0,0,0,3000,0,0,1,1,0,83,0,0,1,10,0,0,16,0,0,30704.0,17604.0,13100.0,0,63,2019,0,2,1,1,0,0,1,750,0,1
0,0,3,0,0,0,1,0,0,0,0,0,0,0,3000,0,1,1,1,0,144,0,0,10,9,0,0,6,1,0,22091.0,17991.0,4100.0,1,56,2020,0,4,1,1,0,0,0,750,0,1
0,0,2,1,0,0,1,1,0,1,0,0,0,0,3000,1,0,0,0,0,60,0,0,4,1,0,1,1,0,0,14892.0,13592.0,1300.0,0,37,2013,1,1,2,1,0,0,0,750,0,1
0,1,3,1,0,1,0,1,0,1,0,0,0,0,3000,0,0,0,0,0,89,0,0,11,12,0,0,9,1,0,41841.0,5941.0,35900.0,0,44,2006,0,0,2,1,0,1,0,750,0,1
0,1,3,1,0,1,0,0,0,1,0,1,0,1,3000,0,0,0,0,0,34,0,0,7,9,0,0,27,0,0,145557.0,10757.0,134800.0,0,22,2016,0,4,1,2,0,1,0,750,0,0
0,0,3,1,0,1,1,1,0,1,0,0,0,0,3000,0,0,0,0,3,17,0,0,20,11,0,0,8,1,0,35241.0,18641.0,16600.0,0,30,2017,1,4,2,4,0,1,0,750,0,1
0,1,3,1,0,0,0,1,0,1,0,0,0,0,3000,0,0,0,0,0,123,0,0,18,1,0,0,6,1,0,44117.0,19217.0,24900.0,1,57,2017,1,6,3,1,0,1,0,750,0,1
0,0,3,1,0,2,1,0,0,0,0,0,0,1,3000,0,0,0,0,2,68,0,0,5,8,0,0,9,0,0,20198.0,9498.0,10700.0,2,47,2020,1,4,3,1,1,1,0,750,0,1
0,1,0,1,1,3,0,2,0,0,0,0,1,0,3000,0,0,0,0,3,19,0,0,6,5,0,0,25,1,1,53529.0,35729.0,17800.0,0,20,2016,0,5,2,2,0,0,0,750,0,1
0,1,2,1,1,0,0,2,0,1,0,0,0,0,3000,0,0,0,0,2,28,0,0,8,12,0,0,10,1,0,26451.0,22251.0,4200.0,0,28,2012,1,1,3,2,0,1,0,750,0,1
0,1,4,1,0,1,0,1,0,1,0,0,0,0,3000,0,0,0,0,1,96,0,0,13,12,0,0,23,1,0,19034.0,14634.0,4400.0,0,38,2018,1,0,2,1,0,1,0,750,0,1
0,0,4,1,0,2,1,1,0,0,0,0,1,0,2650,0,0,0,0,1,160,0,0,16,7,0,0,28,1,0,28966.0,13066.0,15900.0,0,61,2014,1,6,3,1,0,0,0,750,1,1
0,1,1,0,1,3,0,1,0,0,1,0,0,0,3000,0,0,1,1,0,68,0,0,15,1,0,0,7,1,0,24188.0,14788.0,9400.0,2,28,2017,0,0,1,1,0,0,0,750,0,1
0,0,3,1,0,2,1,0,0,1,0,1,0,1,3000,0,0,0,0,0,122,0,0,15,7,0,0,25,0,0,43048.0,8348.0,34700.0,0,60,2020,0,3,2,1,0,1,0,750,0,0
0,0,4,0,0,3,1,1,0,0,1,0,0,0,2900,0,0,1,1,0,11,1,0,11,3,0,0,6,0,0,143565.0,22265.0,121300.0,0,45,2018,0,2,1,4,0,0,0,750,0,1
0,1,3,1,0,0,0,1,0,0,0,0,1,0,3000,0,0,0,0,1,39,0,0,21,1,0,0,20,1,0,30720.0,15220.0,15500.0,3,34,2018,1,6,5,1,0,1,0,750,0,1
0,1,1,1,1,1,0,2,0,1,0,0,0,0,3000,1,0,0,0,3,8,0,0,10,12,0,0,31,0,0,29914.0,21514.0,8400.0,0,18,2012,1,1,3,4,0,1,0,750,0,1
0,1,4,1,2,0,0,2,0,1,0,0,0,0,3000,0,0,0,0,3,5,0,0,20,5,0,0,12,1,0,48194.0,36094.0,12100.0,0,29,2020,1,6,4,3,0,1,0,750,0,1
0,0,1,1,0,1,1,1,0,0,0,0,1,0,3000,0,0,0,0,0,140,0,0,7,1,0,0,7,1,0,18669.0,14469.0,4200.0,0,47,2017,1,0,2,1,0,1,0,750,0,1
0,0,0,1,0,1,1,0,0,0,0,0,1,0,3000,0,0,0,0,1,183,0,0,6,1,0,0,4,0,0,17971.0,11871.0,6100.0,0,60,2014,1,4,3,1,0,1,1,750,0,1
0,1,1,1,0,1,0,0,0,0,0,1,0,0,3000,0,0,0,0,0,291,0,0,22,9,0,0,4,0,0,71675.0,13675.0,58000.0,0,55,2017,0,2,1,1,1,1,1,750,0,0
0,0,4,0,0,2,1,0,0,0,0,0,0,0,2800,0,1,1,1,0,59,0,0,15,12,0,0,18,1,0,6946.0,1546.0,5400.0,0,27,2011,0,2,1,1,0,0,0,750,0,1
0,0,3,1,0,1,1,1,0,1,0,0,0,0,2700,0,0,0,0,2,111,0,0,11,11,0,0,20,1,0,27843.0,19143.0,8700.0,0,37,2017,0,2,2,1,0,1,0,750,0,1
0,1,0,1,0,0,0,1,0,0,0,0,1,0,3000,0,0,0,0,0,64,0,0,6,12,0,0,2,1,0,30265.0,24065.0,6200.0,0,69,2019,1,0,2,1,0,1,0,750,0,1
0,1,3,1,0,0,0,0,0,1,0,1,0,0,3000,0,0,0,0,1,312,0,0,6,9,0,0,23,1,0,51883.0,7183.0,44700.0,0,67,2020,0,0,2,1,0,1,0,750,0,0
0,1,3,0,0,0,0,0,0,0,0,0,0,0,3000,0,1,1,1,0,9,0,0,6,2,0,0,17,1,0,52029.0,22229.0,29800.0,0,36,2013,0,6,1,2,0,0,0,750,0,1
0,1,3,1,0,1,0,1,0,1,0,0,0,0,3000,0,0,0,0,2,140,0,0,16,12,0,0,27,1,0,51711.0,16211.0,35500.0,0,52,2011,1,4,2,1,0,1,0,750,0,1
0,1,3,1,0,0,0,0,0,1,0,0,0,0,3000,0,0,0,0,1,23,0,0,11,6,0,0,3,1,0,63397.0,9497.0,53900.0,0,53,2014,1,0,3,3,0,1,0,750,0,1
0,1,4,1,0,3,0,0,0,1,0,1,0,0,3000,0,0,0,0,0,58,0,0,17,6,0,0,7,1,0,21948.0,11848.0,10100.0,0,48,2012,0,4,1,1,0,1,0,750,0,0
0,0,1,0,0,1,1,0,0,0,0,0,0,0,2750,0,1,1,1,0,62,1,0,14,6,0,0,17,0,0,11300.0,1000.0,10300.0,0,39,2004,0,0,1,1,0,0,0,750,0,1
0,0,4,1,3,1,1,2,0,1,0,0,0,0,2750,0,0,0,0,1,129,0,0,17,12,0,0,12,1,0,65889.0,30789.0,35100.0,0,57,2016,1,3,3,1,0,1,0,750,0,1
0,0,3,1,0,0,0,2,0,1,0,0,0,0,3000,0,0,0,0,2,314,0,0,9,4,0,0,27,1,0,46935.0,35135.0,11800.0,0,62,2017,1,5,2,1,0,1,0,750,0,1
0,0,4,1,1,2,1,2,0,0,0,0,1,0,3000,0,0,0,0,0,165,0,0,6,12,0,0,17,1,0,65468.0,33468.0,32000.0,0,53,2018,1,1,3,1,0,1,0,750,0,1
0,0,3,1,1,3,1,1,0,1,0,0,0,0,3000,0,0,0,0,3,55,1,0,4,11,0,0,16,0,0,33471.0,6571.0,26900.0,0,32,2012,0,5,2,2,0,1,0,750,0,1
0,0,3,0,0,2,1,0,0,0,0,0,0,1,3000,0,1,1,1,0,61,0,0,15,2,0,0,21,0,0,22810.0,9510.0,13300.0,0,27,2018,0,3,1,1,0,0,0,750,0,1
0,1,2,1,1,1,0,1,0,0,0,0,0,0,3000,0,0,0,0,2,82,0,0,12,2,0,0,12,0,1,38577.0,23477.0,15100.0,1,50,2018,1,1,3,1,1,0,1,750,0,1
0,0,1,1,4,3,0,2,0,0,0,0,0,0,3000,0,0,0,0,3,172,0,0,7,10,0,0,24,1,0,32321.0,28821.0,3500.0,0,67,2014,1,3,3,1,1,1,0,750,0,1
0,0,3,1,0,2,1,1,0,0,0,0,0,0,2950,0,0,0,0,1,127,0,0,16,1,0,0,31,0,0,44169.0,14669.0,29500.0,0,70,2018,1,3,2,1,1,1,1,750,0,1
0,1,4,1,0,1,0,0,0,0,0,1,1,0,2450,0,0,0,0,1,114,1,0,17,3,0,0,16,0,0,15007.0,3907.0,11100.0,0,52,2013,0,5,2,1,0,1,0,750,0,0
0,1,4,1,0,2,0,2,0,0,0,0,1,0,2750,0,0,0,0,0,82,0,0,10,8,0,0,9,1,0,57882.0,41282.0,16600.0,0,45,2019,1,4,2,1,0,1,0,750,0,1
0,0,3,1,0,2,1,0,0,0,0,1,1,0,3000,0,0,0,0,0,53,0,0,17,3,0,0,6,1,0,13468.0,10568.0,2900.0,0,35,2005,0,2,2,2,0,1,0,750,0,0
0,1,1,0,0,2,0,1,0,0,0,0,0,0,3000,0,1,1,1,0,210,0,0,2,3,0,0,13,1,0,52328.0,21328.0,31000.0,1,60,2020,0,2,1,1,0,0,0,750,0,1
0,0,3,1,0,2,1,1,0,0,0,0,1,0,2800,0,0,0,0,3,59,0,0,7,6,0,0,4,1,0,32446.0,19046.0,13400.0,0,26,2014,1,1,3,2,0,1,0,750,0,1
0,0,2,1,0,1,1,1,0,1,0,0,0,0,3000,0,0,0,0,1,2,0,0,15,3,0,1,25,0,0,31242.0,19842.0,11400.0,0,20,2020,1,0,2,1,0,0,1,750,0,1
0,1,3,1,1,1,0,2,1,1,0,0,0,0,3000,0,0,0,0,0,35,0,0,18,8,0,0,16,1,0,47152.0,32552.0,14600.0,0,31,2016,0,4,2,2,0,1,0,750,0,0
0,0,3,1,0,1,1,1,0,1,0,0,0,0,3000,0,0,0,0,0,225,0,0,13,5,0,0,8,1,0,68041.0,11241.0,56800.0,0,65,2019,1,2,2,1,0,1,0,750,0,1
0,1,3,1,0,0,0,1,0,1,0,0,0,0,3000,0,0,0,0,0,72,0,0,9,9,0,0,15,1,0,40516.0,19716.0,20800.0,0,43,2018,0,6,2,1,0,1,0,750,0,1
0,1,2,1,0,0,0,0,0,1,0,1,0,0,3000,0,0,0,0,0,65,0,0,13,5,0,0,11,1,0,52058.0,21758.0,30300.0,0,61,2020,0,5,1,1,0,1,0,750,0,0
0,1,3,1,1,3,0,2,0,1,0,0,0,0,3000,1,0,0,0,1,80,0,0,13,1,1,0,28,0,0,47834.0,39334.0,8500.0,0,50,2020,0,0,2,1,0,1,0,750,0,0
0,0,3,1,0,3,1,1,0,0,0,0,0,0,3000,0,0,0,0,1,85,0,0,15,6,0,1,27,0,0,19452.0,16152.0,3300.0,0,43,2019,0,3,2,1,1,0,1,750,0,1
0,0,4,1,2,1,1,1,0,0,0,0,1,0,2950,0,0,0,0,5,55,0,0,14,7,0,0,24,1,0,21595.0,15595.0,6000.0,0,39,2018,1,2,4,1,0,1,0,750,0,1
0,0,4,1,0,0,1,0,0,0,0,1,1,0,3000,0,0,0,0,1,209,0,0,9,4,0,0,28,1,0,49830.0,8830.0,41000.0,2,58,2015,0,6,2,1,0,1,0,750,0,0
0,1,3,1,0,0,0,1,0,1,0,0,0,0,3000,1,0,0,0,4,70,0,0,13,8,0,0,18,0,0,10893.0,5093.0,5800.0,0,48,2007,1,6,3,1,0,1,0,750,0,1
0,1,2,1,0,0,0,1,0,1,0,0,0,0,3000,0,0,0,0,0,122,0,0,21,11,0,0,5,1,0,45650.0,17650.0,28000.0,0,51,2015,1,1,2,1,0,1,0,750,0,1
0,0,4,1,3,2,1,2,0,0,0,0,1,0,3000,0,0,0,0,1,113,0,1,4,3,0,0,28,0,0,64903.0,43103.0,21800.0,0,47,2019,0,3,2,1,0,1,0,750,0,1
0,1,3,1,1,1,0,0,0,1,0,1,0,0,3000,1,0,0,0,2,62,0,0,16,10,0,1,16,0,0,92247.0,8047.0,84200.0,0,53,2007,0,2,2,1,0,0,0,750,0,0
0,0,1,1,0,3,1,0,0,1,0,1,0,1,3000,0,0,0,0,0,27,0,0,13,9,0,0,5,0,0,60555.0,14055.0,46500.0,0,24,2017,0,3,2,3,0,1,0,750,0,0
0,0,3,1,0,1,1,1,0,1,0,0,0,0,2700,0,0,0,0,2,200,0,0,8,11,0,0,30,1,0,27835.0,25835.0,2000.0,0,63,2017,1,5,2,1,0,1,0,750,0,1
0,1,3,1,0,0,0,1,0,0,0,0,0,0,3000,0,0,0,0,1,86,0,0,15,12,0,0,10,1,0,20212.0,18412.0,1800.0,2,32,2020,1,1,2,1,1,1,0,750,0,1
0,1,4,0,0,0,0,0,0,0,0,0,0,0,3000,0,1,1,1,0,136,0,0,13,7,0,0,23,1,0,40388.0,15488.0,24900.0,0,63,2014,1,1,1,1,0,0,0,750,0,1
0,0,3,1,0,2,1,0,0,0,0,1,1,0,3000,0,0,0,0,0,112,0,0,16,4,0,0,14,1,0,29147.0,11247.0,17900.0,0,41,2013,0,6,2,1,0,1,0,750,0,0
0,1,2,1,2,0,0,2,0,1,0,0,0,0,2850,0,0,0,0,4,139,0,0,17,7,0,0,4,1,0,29930.0,23030.0,6900.0,0,36,2011,1,3,4,1,0,1,0,750,0,1
0,0,1,1,1,2,1,2,0,0,0,0,1,0,3000,0,0,0,0,2,121,0,0,8,12,0,0,13,1,0,42853.0,37153.0,5700.0,0,40,2018,1,4,3,1,0,1,0,750,0,1
0,1,3,1,1,0,0,2,0,1,0,0,0,0,3000,0,0,0,0,2,111,0,0,13,7,0,0,28,1,0,48940.0,39740.0,9200.0,0,53,2020,1,6,3,1,0,1,0,750,0,1
0,0,4,0,0,2,1,1,0,0,1,0,0,0,3000,0,0,1,1,0,47,0,0,14,3,0,0,13,1,0,46341.0,12841.0,33500.0,0,27,2018,0,2,1,2,0,0,0,750,0,1
0,0,3,1,0,1,0,0,0,0,0,1,1,1,3000,0,0,0,0,2,166,0,0,13,6,0,0,27,0,0,44712.0,9812.0,34900.0,0,69,2011,0,3,2,1,0,1,0,750,0,0
0,0,1,1,3,0,1,2,0,1,0,0,0,0,3000,0,0,0,0,0,7,0,0,2,1,1,0,17,1,0,53316.0,26316.0,27000.0,0,20,2015,0,3,2,5,0,1,0,750,0,0
0,0,1,1,1,2,1,2,0,0,0,0,0,0,3000,1,0,0,0,0,119,0,0,12,10,0,0,3,0,0,44935.0,40135.0,4800.0,0,61,2018,1,3,2,1,1,1,0,750,0,1
0,0,1,1,1,2,1,1,0,1,0,0,0,0,2350,0,0,0,0,0,119,0,0,11,4,0,0,1,0,0,29024.0,15624.0,13400.0,0,59,2012,0,0,2,1,0,1,1,750,0,1
0,0,3,1,0,1,1,0,0,1,0,1,0,0,2900,0,0,0,0,3,117,0,0,5,10,0,0,3,0,0,8600.0,1000.0,7600.0,0,36,2008,0,3,2,1,0,1,1,750,0,0
0,0,3,1,2,1,0,2,1,1,0,0,0,1,3000,0,0,0,0,3,65,0,0,13,1,0,0,25,0,0,46895.0,30895.0,16000.0,0,44,2013,0,4,2,1,0,1,0,750,0,0
0,0,4,1,4,0,1,1,0,1,0,0,0,0,2300,1,0,0,0,1,115,0,0,5,4,0,0,20,0,0,15944.0,9144.0,6800.0,0,53,2006,1,5,4,1,0,1,0,750,0,1
0,1,1,1,1,0,0,2,0,1,0,0,0,0,3000,0,0,0,0,3,53,0,0,14,12,0,0,22,1,0,41160.0,24660.0,16500.0,0,56,2013,1,6,3,2,0,1,0,750,0,1
0,0,1,0,0,0,1,1,0,0,1,0,0,0,2700,0,0,1,1,0,2,0,0,18,4,0,0,7,1,0,54204.0,18904.0,35300.0,0,18,2017,0,6,1,1,0,0,0,750,0,1
0,1,3,1,4,0,0,2,0,1,0,0,0,0,3000,0,0,0,0,2,88,0,0,10,6,0,0,5,1,0,57245.0,38545.0,18700.0,0,58,2020,1,2,4,1,0,1,0,750,0,1
0,0,1,1,0,2,1,1,0,0,0,0,0,0,3000,0,0,0,0,0,39,0,0,3,10,0,0,2,1,0,72612.0,9512.0,63100.0,0,44,2014,0,2,2,1,1,1,0,750,0,1
0,1,3,1,0,3,0,0,0,0,0,0,1,0,3000,0,0,0,0,3,32,0,0,19,7,0,0,1,0,0,39152.0,12052.0,27100.0,0,21,2019,1,0,3,4,0,1,1,750,0,1
0,0,3,1,0,1,1,0,0,0,0,1,0,0,3000,1,0,0,0,0,115,0,0,3,12,0,0,3,0,0,23555.0,18355.0,5200.0,0,58,2020,0,1,1,1,1,1,0,750,0,0
0,0,1,1,0,1,1,0,0,1,0,1,0,0,3000,0,0,0,0,0,201,0,0,15,5,0,0,6,1,0,29348.0,3148.0,26200.0,1,45,2017,0,0,1,1,0,0,0,750,1,0
0,0,3,1,0,2,1,0,0,0,0,0,1,0,3000,0,0,0,0,3,60,0,0,18,5,0,1,6,0,0,22247.0,7147.0,15100.0,1,36,2014,1,0,3,1,0,0,1,750,0,1
0,1,1,1,1,3,0,1,0,1,0,0,0,0,3000,0,0,0,0,0,215,0,0,14,7,0,0,31,0,0,21803.0,11603.0,10200.0,0,53,2013,0,2,2,1,0,1,1,750,0,1
0,0,3,1,2,0,1,2,0,0,0,0,1,0,3000,0,0,0,0,1,250,0,0,17,8,0,0,13,1,0,38616.0,27316.0,11300.0,0,62,2016,0,1,2,1,0,1,0,750,0,1
0,1,3,0,0,0,0,0,0,0,0,0,0,0,3000,0,1,1,1,0,103,0,0,5,12,0,0,30,1,0,71736.0,16636.0,55100.0,0,41,2017,0,0,1,1,0,0,0,750,0,1
0,0,3,1,0,0,1,2,0,0,0,0,1,0,3000,1,0,0,0,0,62,0,0,2,5,0,0,1,0,0,34752.0,23652.0,11100.0,0,29,2015,0,2,1,1,0,1,0,750,0,1
0,0,3,1,0,1,1,0,0,0,0,1,0,0,3000,0,0,0,0,2,218,0,0,4,4,0,0,17,1,1,20849.0,14649.0,6200.0,0,68,2018,0,2,2,1,1,0,0,750,0,0
0,0,3,1,0,0,1,1,0,0,0,0,1,0,3000,0,0,0,0,1,96,0,0,16,3,0,1,29,1,0,72673.0,17973.0,54700.0,0,45,2013,1,4,2,1,0,0,0,750,0,1
